co2_emissions,epoch,ewc_loss,step,test_loss/dataloader_idx_0,test_loss/dataloader_idx_1,train_loss,val_loss/dataloader_idx_0,val_loss/dataloader_idx_1
,0,0.0,48,,,0.174687460064888,,
,0,,76,,,,0.1378677934408188,0.2920214831829071
0.000386169325793162,0,,76,,,,,
,1,0.0,97,,,0.10649528354406357,,
,1,0.0,146,,,0.09624075889587402,,
,1,,153,,,,0.12389019131660461,0.3522079586982727
0.0007621889235451818,1,,153,,,,,
,2,0.0,195,,,0.08960656821727753,,
,2,,230,,,,0.09154713898897171,0.32972872257232666
0.001137605868279934,2,,230,,,,,
,3,0.0,244,,,0.06873743236064911,,
,3,0.0,293,,,0.06958743929862976,,
,3,,307,,,,0.06938765197992325,0.34708982706069946
0.001518936362117529,3,,307,,,,,
,4,0.0,342,,,0.06901437044143677,,
,4,,384,,,,0.06343457102775574,0.3055306673049927
0.0018988588126376271,4,,384,,,,,
,5,0.0,391,,,0.055520426481962204,,
,5,0.0,440,,,0.07327909022569656,,
,5,,461,,,,0.05668318271636963,0.2983962297439575
0.002274996368214488,5,,461,,,,,
,6,0.0,489,,,0.05536574870347977,,
,6,0.0,538,,,0.07773056626319885,,
,6,,538,,,,0.05248534306883812,0.2662088871002197
0.0026506197173148394,6,,538,,,,,
,7,0.0,587,,,0.06169767677783966,,
,7,,615,,,,0.05124514922499657,0.2615694999694824
0.003019575262442231,7,,615,,,,,
,8,0.0,636,,,0.03864520788192749,,
,8,0.0,685,,,0.05518057569861412,,
,8,,692,,,,0.05096043273806572,0.2714564800262451
0.0033874264918267727,8,,692,,,,,
,9,0.0,734,,,0.05459214374423027,,
,9,,769,,,,0.04470385983586311,0.2825663089752197
0.003757135709747672,9,,769,,,,,
,10,0.0,783,,,0.04562824219465256,,
,10,0.0,832,,,0.04522116854786873,,
,10,,846,,,,0.042272962629795074,0.28472015261650085
0.004125657025724649,10,,846,,,,,
,11,0.0,881,,,0.04025542736053467,,
,11,,923,,,,0.04358305037021637,0.2629956603050232
0.004490644205361605,11,,923,,,,,
,12,0.0,930,,,0.03637133911252022,,
,12,0.0,979,,,0.042797960340976715,,
,12,,1000,,,,0.04595469310879707,0.3033371865749359
0.0048632631078362465,12,,1000,,,,,
,13,0.0,1028,,,0.03592464327812195,,
,13,0.0,1077,,,0.030907832086086273,,
,13,,1077,,,,0.040579646825790405,0.24621950089931488
0.005240308120846748,13,,1077,,,,,
,14,0.0,1126,,,0.03203808516263962,,
,14,,1154,,,,0.041466571390628815,0.3189605176448822
0.005618680734187365,14,,1154,,,,,
,15,0.0,1175,,,0.05271095409989357,,
,15,0.0,1224,,,0.030339645221829414,,
,15,,1231,,,,0.03631937503814697,0.29418009519577026
0.006000132765620947,15,,1231,,,,,
,16,0.0,1273,,,0.03602457046508789,,
,16,,1308,,,,0.03475937247276306,0.2529454827308655
0.006373506039381027,16,,1308,,,,,
,17,0.0,1322,,,0.03381151705980301,,
,17,0.0,1371,,,0.03246033936738968,,
,17,,1385,,,,0.037864506244659424,0.2601246237754822
0.0067568589001894,17,,1385,,,,,
,18,0.0,1420,,,0.03575547784566879,,
,18,,1462,,,,0.03538626804947853,0.2744092345237732
0.0071364701725542545,18,,1462,,,,,
,19,0.0,1469,,,0.03869246318936348,,
,19,0.0,1518,,,0.026599951088428497,,
,19,,1539,,,,0.035766854882240295,0.2651823163032532
0.007511593401432037,19,,1539,,,,,
,20,0.0,1567,,,0.0334513857960701,,
,20,0.0,1616,,,0.036658842116594315,,
,20,,1616,,,,0.03493974730372429,0.2624143660068512
0.00789558794349432,20,,1616,,,,,
,21,0.0,1665,,,0.03159581869840622,,
,21,,1693,,,,0.03573402017354965,0.2796497344970703
0.008264439180493355,21,,1693,,,,,
,22,0.0,1714,,,0.03860536590218544,,
,22,0.0,1763,,,0.028849931433796883,,
,22,,1770,,,,0.03260941430926323,0.2756192684173584
0.008636275306344032,22,,1770,,,,,
,23,0.0,1812,,,0.03163576126098633,,
,23,,1847,,,,0.034587178379297256,0.2847657799720764
0.009014197625219822,23,,1847,,,,,
,24,0.0,1861,,,0.018668673932552338,,
,24,0.0,1910,,,0.0309830941259861,,
,24,,1924,,,,0.032931916415691376,0.2798270285129547
0.009392709471285343,24,,1924,,,,,
,25,0.0,1959,,,0.03614840656518936,,
,25,,2001,,,,0.03143714740872383,0.29708951711654663
0.009763108566403389,25,,2001,,,,,
,26,0.0,2008,,,0.019938940182328224,,
,26,0.0,2057,,,0.01973283849656582,,
,26,,2078,,,,0.03070351853966713,0.3150205910205841
0.010132516734302044,26,,2078,,,,,
,27,0.0,2106,,,0.03049391135573387,,
,27,0.0,2155,,,0.026480965316295624,,
,27,,2155,,,,0.02854078821837902,0.2898992896080017
0.010502458550035954,27,,2155,,,,,
,28,0.0,2204,,,0.022707855328917503,,
,28,,2232,,,,0.029279757291078568,0.2954629063606262
0.01087722647935152,28,,2232,,,,,
,29,0.0,2253,,,0.030201202258467674,,
,29,0.0,2302,,,0.02268018200993538,,
,29,,2309,,,,0.028706019744277,0.2875921428203583
0.01125517301261425,29,,2309,,,,,
,30,,2310,0.02854078821837902,0.2898992896080017,,,
