co2_emissions,epoch,ewc_loss,step,test_loss/dataloader_idx_0,test_loss/dataloader_idx_1,train_loss,val_loss/dataloader_idx_0,val_loss/dataloader_idx_1
,27,0.0,2111,,,0.1322019398212433,,
,27,0.0,2144,,,0.14963692426681519,,
,27,,2155,,,,0.068890281021595,0.11964505165815353
0.00040056309080682695,27,,2155,,,,,
,28,0.0,2177,,,0.11542840301990509,,
,28,0.0,2210,,,0.15029847621917725,,
,28,,2232,,,,0.07139509916305542,0.09933918714523315
0.0007878455216996372,28,,2232,,,,,
,29,0.0,2243,,,0.12674199044704437,,
,29,0.0,2276,,,0.08481203019618988,,
,29,0.0,2309,,,0.10839452594518661,,
,29,,2309,,,,0.07744242250919342,0.09400204569101334
0.0011832591844722629,29,,2309,,,,,
,30,0.0,2342,,,0.07799451053142548,,
,30,0.0,2375,,,0.07809442281723022,,
,30,,2386,,,,0.0739576667547226,0.09474561363458633
0.001574894180521369,30,,2386,,,,,
,31,0.0,2408,,,0.08938273787498474,,
,31,0.0,2441,,,0.0850878581404686,,
,31,,2463,,,,0.06770334392786026,0.0867815613746643
0.0019617262296378613,31,,2463,,,,,
,32,0.0,2474,,,0.0898011103272438,,
,32,0.0,2507,,,0.09123584628105164,,
,32,0.0,2540,,,0.08302599936723709,,
,32,,2540,,,,0.0784216895699501,0.08142644166946411
0.0023558384273201227,32,,2540,,,,,
,33,0.0,2573,,,0.07101771980524063,,
,33,0.0,2606,,,0.059405289590358734,,
,33,,2617,,,,0.0719238892197609,0.07754519581794739
0.002753162756562233,33,,2617,,,,,
,34,0.0,2639,,,0.08104951679706573,,
,34,0.0,2672,,,0.056947942823171616,,
,34,,2694,,,,0.08554235845804214,0.07707083970308304
0.0031410104129463434,34,,2694,,,,,
,35,0.0,2705,,,0.07944341003894806,,
,35,0.0,2738,,,0.05024825781583786,,
,35,0.0,2771,,,0.07866288721561432,,
,35,,2771,,,,0.0818273052573204,0.07759132236242294
0.0035279958974570036,35,,2771,,,,,
,36,0.0,2804,,,0.07562581449747086,,
,36,0.0,2837,,,0.11476326733827591,,
,36,,2848,,,,0.07144128531217575,0.06708017736673355
0.003916282206773758,36,,2848,,,,,
,37,0.0,2870,,,0.05630539357662201,,
,37,0.0,2903,,,0.08061233162879944,,
,37,,2925,,,,0.07865014672279358,0.07159847766160965
0.004310615826398134,37,,2925,,,,,
,38,0.0,2936,,,0.06180734932422638,,
,38,0.0,2969,,,0.0491260290145874,,
,38,0.0,3002,,,0.07175091654062271,,
,38,,3002,,,,0.07569357007741928,0.06999944150447845
0.004701949656009674,38,,3002,,,,,
,39,0.0,3035,,,0.0783604234457016,,
,39,0.0,3068,,,0.05608959496021271,,
,39,,3079,,,,0.08357228338718414,0.06726160645484924
0.005090041551738977,39,,3079,,,,,
,40,0.0,3101,,,0.06353528797626495,,
,40,0.0,3134,,,0.05094228684902191,,
,40,,3156,,,,0.07513832300901413,0.06912768632173538
0.005459467880427837,40,,3156,,,,,
,41,0.0,3167,,,0.0430416464805603,,
,41,0.0,3200,,,0.08147096633911133,,
,41,0.0,3233,,,0.045755740255117416,,
,41,,3233,,,,0.09751415252685547,0.07248416543006897
0.005853720474988222,41,,3233,,,,,
,42,0.0,3266,,,0.05736435949802399,,
,42,0.0,3299,,,0.05273844301700592,,
,42,,3310,,,,0.07677055895328522,0.0631466954946518
0.0062381005845963955,42,,3310,,,,,
,43,0.0,3332,,,0.054321594536304474,,
,43,0.0,3365,,,0.044168710708618164,,
,43,,3387,,,,0.0718652606010437,0.06307964771986008
0.006623710040003061,43,,3387,,,,,
,44,0.0,3398,,,0.059836942702531815,,
,44,0.0,3431,,,0.04386488348245621,,
,44,0.0,3464,,,0.04575874283909798,,
,44,,3464,,,,0.07885564118623734,0.06330622732639313
0.0070129274390637875,44,,3464,,,,,
,45,0.0,3497,,,0.05719338729977608,,
,45,0.0,3530,,,0.057206764817237854,,
,45,,3541,,,,0.08701777458190918,0.060310427099466324
0.007407672703266144,45,,3541,,,,,
,46,0.0,3563,,,0.04641800746321678,,
,46,0.0,3596,,,0.04703071340918541,,
,46,,3618,,,,0.07455214112997055,0.06041210517287254
0.0078057157807052135,46,,3618,,,,,
,47,0.0,3629,,,0.048966724425554276,,
,47,0.0,3662,,,0.046013571321964264,,
,47,0.0,3695,,,0.04192376136779785,,
,47,,3695,,,,0.08096878975629807,0.06053910031914711
0.00819149799644947,47,,3695,,,,,
,48,0.0,3728,,,0.05842610448598862,,
,48,0.0,3761,,,0.04354289919137955,,
,48,,3772,,,,0.0787312462925911,0.056705716997385025
0.00858170073479414,48,,3772,,,,,
,49,0.0,3794,,,0.04531202092766762,,
,49,0.0,3827,,,0.046962425112724304,,
,49,,3849,,,,0.08181580901145935,0.05711964890360832
0.008973906747996807,49,,3849,,,,,
,50,0.0,3860,,,0.04546938091516495,,
,50,0.0,3893,,,0.04001650959253311,,
,50,0.0,3926,,,0.03578071668744087,,
,50,,3926,,,,0.07973761856555939,0.057876743376255035
0.009358115494251251,50,,3926,,,,,
,51,0.0,3959,,,0.04116719961166382,,
,51,0.0,3992,,,0.037503357976675034,,
,51,,4003,,,,0.08428797125816345,0.06125481799244881
0.009734593331813812,51,,4003,,,,,
,52,0.0,4025,,,0.036024875938892365,,
,52,0.0,4058,,,0.03983250632882118,,
,52,,4080,,,,0.0692685917019844,0.056663721799850464
0.010127285495400429,52,,4080,,,,,
,53,0.0,4091,,,0.043096862733364105,,
,53,0.0,4124,,,0.04142012447118759,,
,53,0.0,4157,,,0.04452642798423767,,
,53,,4157,,,,0.0770895928144455,0.05843445658683777
0.010517693124711514,53,,4157,,,,,
,54,0.0,4190,,,0.04332553595304489,,
,54,0.0,4223,,,0.03351902216672897,,
,54,,4234,,,,0.08522504568099976,0.058931510895490646
0.010906214825809002,54,,4234,,,,,
,55,0.0,4256,,,0.03423595428466797,,
,55,0.0,4289,,,0.04372364282608032,,
,55,,4311,,,,0.07900234311819077,0.05843125656247139
0.011287418194115162,55,,4311,,,,,
,56,0.0,4322,,,0.030868463218212128,,
,56,0.0,4355,,,0.03216874599456787,,
,56,0.0,4388,,,0.03300328180193901,,
,56,,4388,,,,0.07186871021986008,0.0554719902575016
0.011680367402732372,56,,4388,,,,,
,57,0.0,4421,,,0.03658479452133179,,
,57,0.0,4454,,,0.03310404345393181,,
,57,,4465,,,,0.0787607803940773,0.05696001276373863
0.012068157084286213,57,,4465,,,,,
,58,0.0,4487,,,0.03822020813822746,,
,58,0.0,4520,,,0.033805444836616516,,
,58,,4542,,,,0.08782027661800385,0.06318355351686478
0.012460880912840366,58,,4542,,,,,
,59,0.0,4553,,,0.03951198607683182,,
,59,0.0,4586,,,0.04140955209732056,,
,59,0.0,4619,,,0.037280771881341934,,
,59,,4619,,,,0.0730443000793457,0.056254271417856216
0.012851052917540073,59,,4619,,,,,
,60,,4620,0.07186871021986008,0.0554719902575016,,,
