co2_emissions,epoch,ewc_loss,step,test_loss/dataloader_idx_0,test_loss/dataloader_idx_1,train_loss,val_loss/dataloader_idx_0,val_loss/dataloader_idx_1
,27,0.8189306855201721,2111,,,0.9651857614517212,,
,27,0.13606983423233032,2144,,,0.2822100818157196,,
,27,,2155,,,,0.02857320010662079,0.13089226186275482
0.00039300613570958376,27,,2155,,,,,
,28,0.013692905195057392,2177,,,0.1030237227678299,,
,28,0.0004863441572524607,2210,,,0.1419486105442047,,
,28,,2232,,,,0.034149110317230225,0.11929907649755478
0.0007739681750535965,28,,2232,,,,,
,29,0.00027401180705055594,2243,,,0.14665527641773224,,
,29,0.0002558148989919573,2276,,,0.10292288661003113,,
,29,0.00020737106387969106,2309,,,0.09847264736890793,,
,29,,2309,,,,0.038511600345373154,0.10571713000535965
0.0011720025213435292,29,,2309,,,,,
,30,0.00023522079573012888,2342,,,0.08677596598863602,,
,30,0.00018745246052276343,2375,,,0.09312219172716141,,
,30,,2386,,,,0.04938771203160286,0.09978339076042175
0.0015610401751473546,30,,2386,,,,,
,31,0.000208363970159553,2408,,,0.07658138126134872,,
,31,0.00021811970509588718,2441,,,0.09404022246599197,,
,31,,2463,,,,0.05431695654988289,0.0963784009218216
0.0019488849211484194,31,,2463,,,,,
,32,0.0002984727034345269,2474,,,0.09838157892227173,,
,32,0.00023808202240616083,2507,,,0.09340465813875198,,
,32,0.00026315011200495064,2540,,,0.08458877354860306,,
,32,,2540,,,,0.052984923124313354,0.09699809551239014
0.002334877848625183,32,,2540,,,,,
,33,0.00024088285863399506,2573,,,0.13648028671741486,,
,33,0.00019958381017204374,2606,,,0.08985725790262222,,
,33,,2617,,,,0.059972722083330154,0.0873309001326561
0.002727736020460725,33,,2617,,,,,
,34,0.00023728977248538285,2639,,,0.06352894753217697,,
,34,0.00018313952023163438,2672,,,0.0761326402425766,,
,34,,2694,,,,0.0467669703066349,0.08419452607631683
0.0031119356863200665,34,,2694,,,,,
,35,0.00020980536646675318,2705,,,0.03888838738203049,,
,35,0.0002015775244217366,2738,,,0.08375155180692673,,
