co2_emissions,epoch,ewc_loss,step,test_loss/dataloader_idx_0,test_loss/dataloader_idx_1,train_loss,val_loss/dataloader_idx_0,val_loss/dataloader_idx_1
,0,0.0,48,,,0.11021479964256287,,
,0,,76,,,,0.12491432577371597,0.3009636700153351
0.0003870864165946841,0,,76,,,,,
,1,0.0,97,,,0.18663328886032104,,
,1,0.0,146,,,0.12494698166847229,,
,1,,153,,,,0.08683854341506958,0.3580310046672821
0.0007657109526917338,1,,153,,,,,
,2,0.0,195,,,0.07602149993181229,,
,2,,230,,,,0.0727362185716629,0.30970650911331177
0.0011471618199720979,2,,230,,,,,
,3,0.0,244,,,0.05566659942269325,,
,3,0.0,293,,,0.0623990073800087,,
,3,,307,,,,0.05564521625638008,0.28693196177482605
0.0015281208325177431,3,,307,,,,,
,4,0.0,342,,,0.052757568657398224,,
,4,,384,,,,0.048525191843509674,0.28828296065330505
0.0019138285424560308,4,,384,,,,,
,5,0.0,391,,,0.038134947419166565,,
,5,0.0,440,,,0.06471036374568939,,
,5,,461,,,,0.04496922343969345,0.25023961067199707
0.0022995416074991226,5,,461,,,,,
,6,0.0,489,,,0.06059254705905914,,
,6,0.0,538,,,0.043248251080513,,
,6,,538,,,,0.04128772020339966,0.23697538673877716
0.0026740238536149263,6,,538,,,,,
,7,0.0,587,,,0.04645560309290886,,
,7,,615,,,,0.03920147940516472,0.23216512799263
0.003054860746487975,7,,615,,,,,
,8,0.0,636,,,0.040780000388622284,,
,8,0.0,685,,,0.04025010019540787,,
,8,,692,,,,0.03743769973516464,0.24238358438014984
0.003435902763158083,8,,692,,,,,
,9,0.0,734,,,0.0451895147562027,,
,9,,769,,,,0.03677775338292122,0.21851302683353424
0.0038157308008521795,9,,769,,,,,
,10,0.0,783,,,0.0263165682554245,,
,10,0.0,832,,,0.029117707163095474,,
,10,,846,,,,0.03197161853313446,0.21881157159805298
0.004199380986392498,10,,846,,,,,
,11,0.0,881,,,0.03988751769065857,,
,11,,923,,,,0.030254682525992393,0.2026802897453308
0.004578361287713051,11,,923,,,,,
,12,0.0,930,,,0.04008134454488754,,
,12,0.0,979,,,0.03631739318370819,,
,12,,1000,,,,0.030632076784968376,0.21476010978221893
0.004964599851518869,12,,1000,,,,,
,13,0.0,1028,,,0.01687903143465519,,
,13,0.0,1077,,,0.025074198842048645,,
,13,,1077,,,,0.02887733280658722,0.20153093338012695
0.005337257403880358,13,,1077,,,,,
,14,0.0,1126,,,0.021016232669353485,,
,14,,1154,,,,0.030901186168193817,0.21477234363555908
0.005716114770621061,14,,1154,,,,,
,15,0.0,1175,,,0.02644314244389534,,
,15,0.0,1224,,,0.019696960225701332,,
,15,,1231,,,,0.02799312025308609,0.19734933972358704
0.006097709760069847,15,,1231,,,,,
,16,0.0,1273,,,0.028617218136787415,,
,16,,1308,,,,0.02850981056690216,0.21501411497592926
0.006469699554145336,16,,1308,,,,,
,17,0.0,1322,,,0.03045502118766308,,
,17,0.0,1371,,,0.021264133974909782,,
,17,,1385,,,,0.028755849227309227,0.19761745631694794
0.006843364331871271,17,,1385,,,,,
,18,0.0,1420,,,0.01871027797460556,,
,18,,1462,,,,0.028397809714078903,0.19696921110153198
0.007223655469715595,18,,1462,,,,,
,19,0.0,1469,,,0.02448263019323349,,
,19,0.0,1518,,,0.016872625797986984,,
,19,,1539,,,,0.027684930711984634,0.20837435126304626
0.007598537020385265,19,,1539,,,,,
,20,0.0,1567,,,0.022248655557632446,,
,20,0.0,1616,,,0.022097792476415634,,
,20,,1616,,,,0.026276517659425735,0.1884925365447998
0.00797587912529707,20,,1616,,,,,
,21,0.0,1665,,,0.030974876135587692,,
,21,,1693,,,,0.02664150856435299,0.19992958009243011
0.008347873575985432,21,,1693,,,,,
,22,0.0,1714,,,0.02372947335243225,,
,22,0.0,1763,,,0.01904786378145218,,
,22,,1770,,,,0.0264261644333601,0.2018912434577942
0.00872898381203413,22,,1770,,,,,
,23,0.0,1812,,,0.02816854603588581,,
,23,,1847,,,,0.026570938527584076,0.20040762424468994
0.009111352264881134,23,,1847,,,,,
,24,0.0,1861,,,0.015692677348852158,,
,24,0.0,1910,,,0.019629552960395813,,
,24,,1924,,,,0.027960902079939842,0.20633970201015472
0.00948136206716299,24,,1924,,,,,
,25,0.0,1959,,,0.01930396445095539,,
,25,,2001,,,,0.027097925543785095,0.19135381281375885
0.00985411275178194,25,,2001,,,,,
,26,0.0,2008,,,0.019519148394465446,,
,26,0.0,2057,,,0.014788287691771984,,
,26,,2078,,,,0.026266684755682945,0.18824350833892822
0.010240056551992893,26,,2078,,,,,
,27,0.0,2106,,,0.02617529034614563,,
,27,0.0,2155,,,0.022176455706357956,,
,27,,2155,,,,0.02698272094130516,0.21088074147701263
0.010618339292705059,27,,2155,,,,,
,28,0.0,2204,,,0.017825230956077576,,
,28,,2232,,,,0.026105573400855064,0.19828879833221436
0.010993549600243568,28,,2232,,,,,
,29,0.0,2253,,,0.012085244059562683,,
,29,0.0,2302,,,0.022586705163121223,,
,29,,2309,,,,0.025252657011151314,0.2073611468076706
0.01136957947164774,29,,2309,,,,,
,30,,2310,0.025252657011151314,0.2073611468076706,,,
