co2_emissions,epoch,ewc_loss,step,test_loss/dataloader_idx_0,test_loss/dataloader_idx_1,train_loss,val_loss/dataloader_idx_0,val_loss/dataloader_idx_1
,27,0.0,2111,,,0.0977933406829834,,
,27,0.0,2144,,,0.08232122659683228,,
,27,,2155,,,,0.059177182614803314,0.10861325263977051
0.00038846360985189676,27,,2155,,,,,
,28,0.0,2177,,,0.12793061137199402,,
,28,0.0,2210,,,0.10906893014907837,,
,28,,2232,,,,0.08902546763420105,0.10393279790878296
0.0007762343739159405,28,,2232,,,,,
,29,0.0,2243,,,0.10038526356220245,,
,29,0.0,2276,,,0.07335968315601349,,
,29,0.0,2309,,,0.11754455417394638,,
,29,,2309,,,,0.07834047079086304,0.09682801365852356
0.0011586997425183654,29,,2309,,,,,
,30,0.0,2342,,,0.11599306762218475,,
,30,0.0,2375,,,0.09279246628284454,,
,30,,2386,,,,0.06585486233234406,0.0885104313492775
0.0015399439726024866,30,,2386,,,,,
,31,0.0,2408,,,0.09834836423397064,,
,31,0.0,2441,,,0.05226492881774902,,
,31,,2463,,,,0.07314896583557129,0.08136380463838577
0.0019207583973184228,31,,2463,,,,,
,32,0.0,2474,,,0.07423872500658035,,
,32,0.0,2507,,,0.10287604480981827,,
,32,0.0,2540,,,0.08181159198284149,,
,32,,2540,,,,0.07739875465631485,0.08288700133562088
0.002308344002813101,32,,2540,,,,,
,33,0.0,2573,,,0.08256030827760696,,
,33,0.0,2606,,,0.07381787151098251,,
,33,,2617,,,,0.0843706876039505,0.074117012321949
0.0026985027361661196,33,,2617,,,,,
,34,0.0,2639,,,0.07375863194465637,,
,34,0.0,2672,,,0.09766152501106262,,
,34,,2694,,,,0.08012406527996063,0.0726185292005539
0.003081241622567177,34,,2694,,,,,
,35,0.0,2705,,,0.06381888687610626,,
,35,0.0,2738,,,0.07052160799503326,,
,35,0.0,2771,,,0.06741327047348022,,
,35,,2771,,,,0.07602538913488388,0.06846780329942703
0.0034695910289883614,35,,2771,,,,,
,36,0.0,2804,,,0.05285901576280594,,
,36,0.0,2837,,,0.08625484257936478,,
,36,,2848,,,,0.07994667440652847,0.06769047677516937
0.003858499461784959,36,,2848,,,,,
,37,0.0,2870,,,0.049903325736522675,,
,37,0.0,2903,,,0.07153306156396866,,
,37,,2925,,,,0.07174655795097351,0.06597335636615753
0.004236846696585417,37,,2925,,,,,
,38,0.0,2936,,,0.06633737683296204,,
,38,0.0,2969,,,0.05974411219358444,,
,38,0.0,3002,,,0.05857007950544357,,
,38,,3002,,,,0.08293624222278595,0.06420870870351791
0.004621935077011585,38,,3002,,,,,
,39,0.0,3035,,,0.05730975791811943,,
,39,0.0,3068,,,0.06277579069137573,,
,39,,3079,,,,0.08075758814811707,0.06780217587947845
0.005011551547795534,39,,3079,,,,,
,40,0.0,3101,,,0.052561935037374496,,
,40,0.0,3134,,,0.03762469440698624,,
,40,,3156,,,,0.08137192577123642,0.06130468100309372
0.005397425498813391,40,,3156,,,,,
,41,0.0,3167,,,0.037720657885074615,,
,41,0.0,3200,,,0.06897120177745819,,
,41,0.0,3233,,,0.04379885271191597,,
,41,,3233,,,,0.07522135972976685,0.061596229672431946
0.005780790466815233,41,,3233,,,,,
,42,0.0,3266,,,0.042893461883068085,,
,42,0.0,3299,,,0.04442491754889488,,
,42,,3310,,,,0.10166160762310028,0.06416663527488708
0.006165968719869852,42,,3310,,,,,
,43,0.0,3332,,,0.04331265017390251,,
,43,0.0,3365,,,0.05799512565135956,,
,43,,3387,,,,0.0739707425236702,0.060388434678316116
0.0065527004189789295,43,,3387,,,,,
,44,0.0,3398,,,0.04027806222438812,,
,44,0.0,3431,,,0.03935039043426514,,
,44,0.0,3464,,,0.06593265384435654,,
,44,,3464,,,,0.08884432911872864,0.06119376793503761
0.006932356860488653,44,,3464,,,,,
,45,0.0,3497,,,0.04053902253508568,,
,45,0.0,3530,,,0.04749305546283722,,
,45,,3541,,,,0.07869473099708557,0.059092357754707336
0.007314667571336031,45,,3541,,,,,
,46,0.0,3563,,,0.04776334762573242,,
,46,0.0,3596,,,0.03855973854660988,,
,46,,3618,,,,0.07656701654195786,0.05828253552317619
0.007703846786171198,46,,3618,,,,,
