co2_emissions,epoch,ewc_loss,step,test_loss/dataloader_idx_0,test_loss/dataloader_idx_1,train_loss,val_loss/dataloader_idx_0,val_loss/dataloader_idx_1
,27,36.997825622558594,2111,,,37.159828186035156,,
,27,26.214582443237305,2144,,,26.314645767211914,,
,27,,2155,,,,0.02500949800014496,0.1431512087583542
0.0004186551086604595,27,,2155,,,,,
,28,0.9734330177307129,2177,,,1.143507957458496,,
,28,0.009115349501371384,2210,,,0.1449272781610489,,
,28,,2232,,,,0.02664424665272236,0.12677808105945587
0.0008388199494220316,28,,2232,,,,,
,29,0.0014612316153943539,2243,,,0.13577817380428314,,
,29,0.00039493030635640025,2276,,,0.1173698678612709,,
,29,0.000529589073266834,2309,,,0.1566658765077591,,
,29,,2309,,,,0.027076855301856995,0.12222632765769958
0.0012356519000604749,29,,2309,,,,,
,30,0.00037967858952470124,2342,,,0.12150965631008148,,
,30,0.0004102787934243679,2375,,,0.14967003464698792,,
,30,,2386,,,,0.026808952912688255,0.11581603437662125
0.0016600335948169231,30,,2386,,,,,
,31,0.00039150341763161123,2408,,,0.10701484978199005,,
,31,0.0003802460851147771,2441,,,0.08959640562534332,,
,31,,2463,,,,0.02781468816101551,0.11222844570875168
0.0020758723840117455,31,,2463,,,,,
,32,0.0004071600560564548,2474,,,0.12800918519496918,,
,32,0.0002827060816343874,2507,,,0.12297660857439041,,
,32,0.00040131917921826243,2540,,,0.1641414761543274,,
,32,,2540,,,,0.027869468554854393,0.11091003566980362
0.0024825872387737036,32,,2540,,,,,
,33,0.0004600003012456,2573,,,0.12321075052022934,,
,33,0.0004123426624573767,2606,,,0.09393724799156189,,
,33,,2617,,,,0.02934553660452366,0.10872096568346024
0.002883457811549306,33,,2617,,,,,
,34,0.0002645043423399329,2639,,,0.12723371386528015,,
,34,0.00037695266655646265,2672,,,0.14390939474105835,,
,34,,2694,,,,0.030096126720309258,0.10611046105623245
0.003279130905866623,34,,2694,,,,,
,35,0.0005076047964394093,2705,,,0.11380001157522202,,
,35,0.0003842524311039597,2738,,,0.11084793508052826,,
,35,0.00033900837297551334,2771,,,0.13348278403282166,,
,35,,2771,,,,0.028669806197285652,0.10469648987054825
0.003698053304105997,35,,2771,,,,,
,36,0.00035981935798190534,2804,,,0.07684604823589325,,
,36,0.00039524215389974415,2837,,,0.1285710632801056,,
,36,,2848,,,,0.031421907246112823,0.1014678105711937
0.004093034192919731,36,,2848,,,,,
,37,0.00030747419805265963,2870,,,0.11980259418487549,,
