co2_emissions,epoch,ewc_loss,step,test_loss/dataloader_idx_0,test_loss/dataloader_idx_1,train_loss,val_loss/dataloader_idx_0,val_loss/dataloader_idx_1
,27,0.0,2111,,,0.09960417449474335,,
,27,0.0,2144,,,0.13921859860420227,,
,27,,2155,,,,0.049803949892520905,0.11138264089822769
0.00039504875894635916,27,,2155,,,,,
,28,0.0,2177,,,0.07766704261302948,,
,28,0.0,2210,,,0.12557868659496307,,
,28,,2232,,,,0.06489010900259018,0.10099853575229645
0.0007741547306068242,28,,2232,,,,,
,29,0.0,2243,,,0.1422642320394516,,
,29,0.0,2276,,,0.0933859720826149,,
,29,0.0,2309,,,0.0952732264995575,,
,29,,2309,,,,0.07116704434156418,0.09163141250610352
0.001152701093815267,29,,2309,,,,,
,30,0.0,2342,,,0.08850711584091187,,
,30,0.0,2375,,,0.09033741056919098,,
,30,,2386,,,,0.07404617965221405,0.09102179110050201
0.0015358321834355593,30,,2386,,,,,
,31,0.0,2408,,,0.07810615748167038,,
,31,0.0,2441,,,0.06621401757001877,,
,31,,2463,,,,0.07645218819379807,0.08389455825090408
0.001916953013278544,31,,2463,,,,,
,32,0.0,2474,,,0.07931122183799744,,
,32,0.0,2507,,,0.08047717809677124,,
,32,0.0,2540,,,0.0737951323390007,,
,32,,2540,,,,0.0772835984826088,0.08114005625247955
0.0022928346879780293,32,,2540,,,,,
,33,0.0,2573,,,0.09545786678791046,,
,33,0.0,2606,,,0.06891652941703796,,
,33,,2617,,,,0.0754239410161972,0.0797247439622879
0.00267111137509346,33,,2617,,,,,
,34,0.0,2639,,,0.07275427132844925,,
,34,0.0,2672,,,0.0740763396024704,,
,34,,2694,,,,0.07712022215127945,0.07356089353561401
0.003053730819374323,34,,2694,,,,,
,35,0.0,2705,,,0.06943665444850922,,
,35,0.0,2738,,,0.055317237973213196,,
,35,0.0,2771,,,0.06225864216685295,,
,35,,2771,,,,0.07013946026563644,0.07595062255859375
0.0034327181056141853,35,,2771,,,,,
,36,0.0,2804,,,0.06255409121513367,,
,36,0.0,2837,,,0.06473498046398163,,
,36,,2848,,,,0.06949464976787567,0.07143546640872955
0.0038113275077193975,36,,2848,,,,,
,37,0.0,2870,,,0.0781019777059555,,
,37,0.0,2903,,,0.08144908398389816,,
,37,,2925,,,,0.08059222996234894,0.06996990740299225
0.00418099295347929,37,,2925,,,,,
,38,0.0,2936,,,0.05772806704044342,,
,38,0.0,2969,,,0.05891919881105423,,
,38,0.0,3002,,,0.06960209459066391,,
,38,,3002,,,,0.06699413061141968,0.06270640343427658
0.004551413934677839,38,,3002,,,,,
