co2_emissions,epoch,ewc_loss,step,test_loss/dataloader_idx_0,test_loss/dataloader_idx_1,train_loss,val_loss/dataloader_idx_0,val_loss/dataloader_idx_1,val_loss/dataloader_idx_2
,35,0.0,3431,,,0.06003392115235329,,,
,35,0.0,3464,,,0.03717902675271034,,,
,35,,3464,,,,0.027086708694696426,0.07260433584451675,0.04982934519648552
0.0070068431086838245,35,,3464,,,,,,
,36,0.0,3497,,,0.052802592515945435,,,
,36,0.0,3530,,,0.044032394886016846,,,
,36,0.0,3563,,,0.06306098401546478,,,
,36,0.0,3596,,,0.03682352229952812,,,
,36,,3618,,,,0.02647925168275833,0.07015066593885422,0.04829944297671318
0.007790984120219946,36,,3618,,,,,,
,37,0.0,3629,,,0.038535065948963165,,,
,37,0.0,3662,,,0.05048814415931702,,,
,37,0.0,3695,,,0.047514691948890686,,,
,37,0.0,3728,,,0.037803828716278076,,,
,37,0.0,3761,,,0.03242342174053192,,,
,37,,3772,,,,0.025489486753940582,0.06571318209171295,0.04558704420924187
0.008562364615499973,37,,3772,,,,,,
,38,0.0,3794,,,0.05231023579835892,,,
,38,0.0,3827,,,0.04510470852255821,,,
,38,0.0,3860,,,0.03976495563983917,,,
,38,0.0,3893,,,0.03786148130893707,,,
,38,0.0,3926,,,0.045406512916088104,,,
,38,,3926,,,,0.025886986404657364,0.06340298801660538,0.04463165998458862
0.00933134090155363,38,,3926,,,,,,
,39,0.0,3959,,,0.032784756273031235,,,
,39,0.0,3992,,,0.03914419561624527,,,
,39,0.0,4025,,,0.04610161855816841,,,
,39,0.0,4058,,,0.039390236139297485,,,
,39,,4080,,,,0.026628192514181137,0.06350265443325043,0.04505231976509094
0.010098019614815712,39,,4080,,,,,,
,40,0.0,4091,,,0.030986174941062927,,,
,40,0.0,4124,,,0.037293605506420135,,,
,40,0.0,4157,,,0.035148974508047104,,,
,40,0.0,4190,,,0.037019673734903336,,,
,40,0.0,4223,,,0.033149488270282745,,,
,40,,4234,,,,0.025965586304664612,0.06519168615341187,0.04556469991803169
0.01087534986436367,40,,4234,,,,,,
,41,0.0,4256,,,0.03697232902050018,,,
,41,0.0,4289,,,0.038101740181446075,,,
,41,0.0,4322,,,0.03937544673681259,,,
,41,0.0,4355,,,0.02587311714887619,,,
,41,0.0,4388,,,0.04109906405210495,,,
,41,,4388,,,,0.025360330939292908,0.06171223521232605,0.04352336376905441
0.011643581092357635,41,,4388,,,,,,
,42,0.0,4421,,,0.037044934928417206,,,
,42,0.0,4454,,,0.04236752539873123,,,
,42,0.0,4487,,,0.0379263237118721,,,
,42,0.0,4520,,,0.028995085507631302,,,
,42,,4542,,,,0.026540933176875114,0.061131808906793594,0.043824080377817154
0.012416251935064793,42,,4542,,,,,,
,43,0.0,4553,,,0.03568388521671295,,,
,43,0.0,4586,,,0.03325159102678299,,,
,43,0.0,4619,,,0.03886760398745537,,,
,43,0.0,4652,,,0.0260651595890522,,,
,43,0.0,4685,,,0.029649458825588226,,,
,43,,4696,,,,0.031173348426818848,0.06381972879171371,0.04748493432998657
0.013188470155000687,43,,4696,,,,,,
,44,0.0,4718,,,0.03783232718706131,,,
,44,0.0,4751,,,0.03073660098016262,,,
,44,0.0,4784,,,0.038429852575063705,,,
,44,0.0,4817,,,0.04573466256260872,,,
,44,0.0,4850,,,0.027309272438287735,,,
,44,,4850,,,,0.026443732902407646,0.06079981476068497,0.04360956698656082
0.013955581933259964,44,,4850,,,,,,
,45,0.0,4883,,,0.03629264608025551,,,
,45,0.0,4916,,,0.036571089178323746,,,
,45,0.0,4949,,,0.02613949403166771,,,
,45,0.0,4982,,,0.02898517996072769,,,
,45,,5004,,,,0.025501983240246773,0.05457711219787598,0.04002922400832176
0.014715970493853092,45,,5004,,,,,,
,46,0.0,5015,,,0.044322989881038666,,,
,46,0.0,5048,,,0.03095921128988266,,,
,46,0.0,5081,,,0.03122631087899208,,,
,46,0.0,5114,,,0.029030533507466316,,,
,46,0.0,5147,,,0.025336086750030518,,,
,46,,5158,,,,0.02642546035349369,0.05957767367362976,0.042989782989025116
0.015492399223148823,46,,5158,,,,,,
,47,0.0,5180,,,0.02353246696293354,,,
,47,0.0,5213,,,0.024501487612724304,,,
,47,0.0,5246,,,0.033623721450567245,,,
,47,0.0,5279,,,0.027974139899015427,,,
,47,0.0,5312,,,0.02797824703156948,,,
,47,,5312,,,,0.02592894621193409,0.05668412148952484,0.0412956140935421
0.016263354569673538,47,,5312,,,,,,
,48,0.0,5345,,,0.03504876419901848,,,
,48,0.0,5378,,,0.02799331210553646,,,
,48,0.0,5411,,,0.019178828224539757,,,
,48,0.0,5444,,,0.03515829145908356,,,
,48,,5466,,,,0.026480143889784813,0.056945811957120895,0.04170215502381325
0.01703917421400547,48,,5466,,,,,,
,49,0.0,5477,,,0.040148936212062836,,,
,49,0.0,5510,,,0.03204425424337387,,,
,49,0.0,5543,,,0.031362347304821014,,,
,49,0.0,5576,,,0.024631282314658165,,,
,49,0.0,5609,,,0.028300205245614052,,,
,49,,5620,,,,0.02715068683028221,0.05714775621891022,0.04213857278227806
0.017808811739087105,49,,5620,,,,,,
,50,0.0,5642,,,0.03666073456406593,,,
,50,0.0,5675,,,0.03667566552758217,,,
,50,0.0,5708,,,0.03082621470093727,,,
,50,0.0,5741,,,0.04066803306341171,,,
,50,0.0,5774,,,0.03715405613183975,,,
,50,,5774,,,,0.024961229413747787,0.05396299064159393,0.039451807737350464
0.018586408346891403,50,,5774,,,,,,
,51,0.0,5807,,,0.0193839929997921,,,
,51,0.0,5840,,,0.023491721600294113,,,
,51,0.0,5873,,,0.037027452141046524,,,
,51,0.0,5906,,,0.024172358214855194,,,
,51,,5928,,,,0.025090692564845085,0.05450016260147095,0.039784982800483704
0.019358333200216293,51,,5928,,,,,,
,52,0.0,5939,,,0.023196320980787277,,,
,52,0.0,5972,,,0.02376462332904339,,,
,52,0.0,6005,,,0.02825354039669037,,,
,52,0.0,6038,,,0.027090808376669884,,,
,52,0.0,6071,,,0.031647466123104095,,,
,52,,6082,,,,0.026908818632364273,0.052394967526197433,0.03964284062385559
0.02014125883579254,52,,6082,,,,,,
,53,0.0,6104,,,0.020088646560907364,,,
,53,0.0,6137,,,0.025226671248674393,,,
,53,0.0,6170,,,0.02559085004031658,,,
,53,0.0,6203,,,0.02516011893749237,,,
,53,0.0,6236,,,0.01935706101357937,,,
,53,,6236,,,,0.025920430198311806,0.05366247147321701,0.0397815965116024
0.020909849554300308,53,,6236,,,,,,
,54,0.0,6269,,,0.02970203198492527,,,
,54,0.0,6302,,,0.027454297989606857,,,
,54,0.0,6335,,,0.02253647893667221,,,
,54,0.0,6368,,,0.026546185836195946,,,
,54,,6390,,,,0.026289166882634163,0.05529569834470749,0.040782131254673004
0.02169167995452881,54,,6390,,,,,,
,55,0.0,6401,,,0.025274891406297684,,,
,55,0.0,6434,,,0.02523636259138584,,,
,55,0.0,6467,,,0.020461246371269226,,,
,55,0.0,6500,,,0.02755308896303177,,,
,55,0.0,6533,,,0.032231323421001434,,,
,55,,6544,,,,0.026808280497789383,0.05505198612809181,0.04092010483145714
0.02246180921792984,55,,6544,,,,,,
,56,0.0,6566,,,0.03599189966917038,,,
,56,0.0,6599,,,0.01986057311296463,,,
,56,0.0,6632,,,0.022686133161187172,,,
,56,0.0,6665,,,0.022572403773665428,,,
,56,0.0,6698,,,0.01717180199921131,,,
,56,,6698,,,,0.029331296682357788,0.05445214360952377,0.04188280552625656
0.0232296921312809,56,,6698,,,,,,
,57,0.0,6731,,,0.024270374327898026,,,
,57,0.0,6764,,,0.028137098997831345,,,
,57,0.0,6797,,,0.036298565566539764,,,
,57,0.0,6830,,,0.02215622551739216,,,
,57,,6852,,,,0.026797272264957428,0.05235755816102028,0.03956833481788635
0.024005698040127754,57,,6852,,,,,,
,58,0.0,6863,,,0.024279993027448654,,,
,58,0.0,6896,,,0.024034492671489716,,,
,58,0.0,6929,,,0.0172846931964159,,,
,58,0.0,6962,,,0.025735992938280106,,,
,58,0.0,6995,,,0.023373210802674294,,,
,58,,7006,,,,0.026668623089790344,0.053749386221170425,0.040199391543865204
0.02477431483566761,58,,7006,,,,,,
,59,0.0,7028,,,0.014473413117229939,,,
,59,0.0,7061,,,0.01637958362698555,,,
,59,0.0,7094,,,0.02487148903310299,,,
,59,0.0,7127,,,0.022074328735470772,,,
,59,0.0,7160,,,0.01883539743721485,,,
,59,,7160,,,,0.02836713381111622,0.056857138872146606,0.04260201379656792
0.02555292285978794,59,,7160,,,,,,
,60,,7161,0.024961229413747787,0.05396299064159393,,,,
