co2_emissions,epoch,ewc_loss,step,test_loss/dataloader_idx_0,test_loss/dataloader_idx_1,train_loss,val_loss/dataloader_idx_0,val_loss/dataloader_idx_1,val_loss/dataloader_idx_2
,43,0.0,4619,,,0.03658829256892204,,,
,43,0.0,4652,,,0.033111512660980225,,,
,43,0.0,4685,,,0.04709572345018387,,,
,43,,4696,,,,0.02669123187661171,0.06155320256948471,0.044109832495450974
0.01315494254231453,43,,4696,,,,,,
,44,0.0,4718,,,0.033992327749729156,,,
,44,0.0,4751,,,0.03571128100156784,,,
,44,0.0,4784,,,0.032367102801799774,,,
,44,0.0,4817,,,0.030697010457515717,,,
,44,0.0,4850,,,0.027546195313334465,,,
,44,,4850,,,,0.026513753458857536,0.060487300157547,0.043488454073667526
0.013923026621341705,44,,4850,,,,,,
,45,0.0,4883,,,0.027203552424907684,,,
,45,0.0,4916,,,0.029271908104419708,,,
,45,0.0,4949,,,0.032382335513830185,,,
,45,0.0,4982,,,0.028891630470752716,,,
,45,,5004,,,,0.026255445554852486,0.05840533971786499,0.042318977415561676
0.014701420441269875,45,,5004,,,,,,
,46,0.0,5015,,,0.027590492740273476,,,
,46,0.0,5048,,,0.03749760985374451,,,
,46,0.0,5081,,,0.02429671213030815,,,
,46,0.0,5114,,,0.01961098052561283,,,
,46,0.0,5147,,,0.036191925406455994,,,
,46,,5158,,,,0.02584453485906124,0.05750175565481186,0.04166189953684807
0.015468694269657135,46,,5158,,,,,,
,47,0.0,5180,,,0.03131876513361931,,,
,47,0.0,5213,,,0.029518360272049904,,,
,47,0.0,5246,,,0.02859356999397278,,,
,47,0.0,5279,,,0.03396707773208618,,,
,47,0.0,5312,,,0.05118329077959061,,,
,47,,5312,,,,0.025223569944500923,0.057507991790771484,0.04135431349277496
0.016247794032096863,47,,5312,,,,,,
,48,0.0,5345,,,0.020725809037685394,,,
,48,0.0,5378,,,0.02708251215517521,,,
,48,0.0,5411,,,0.04237755015492439,,,
,48,0.0,5444,,,0.029915552586317062,,,
,48,,5466,,,,0.027435334399342537,0.06029074639081955,0.043851375579833984
0.017013711854815483,48,,5466,,,,,,
,49,0.0,5477,,,0.028059713542461395,,,
,49,0.0,5510,,,0.035969026386737823,,,
,49,0.0,5543,,,0.02826157957315445,,,
,49,0.0,5576,,,0.03424603119492531,,,
,49,0.0,5609,,,0.01925818994641304,,,
,49,,5620,,,,0.02559780515730381,0.05638018995523453,0.040978070348501205
0.017785245552659035,49,,5620,,,,,,
,50,0.0,5642,,,0.021617285907268524,,,
,50,0.0,5675,,,0.02659052237868309,,,
,50,0.0,5708,,,0.028222816064953804,,,
,50,0.0,5741,,,0.026905205100774765,,,
,50,0.0,5774,,,0.022881079465150833,,,
,50,,5774,,,,0.026628561317920685,0.05550047382712364,0.041054267436265945
0.0185606200248003,50,,5774,,,,,,
,51,0.0,5807,,,0.02662808448076248,,,
,51,0.0,5840,,,0.02464819699525833,,,
,51,0.0,5873,,,0.022371258586645126,,,
,51,0.0,5906,,,0.026106171309947968,,,
,51,,5928,,,,0.025792699307203293,0.05271024629473686,0.039241909980773926
0.01933322660624981,51,,5928,,,,,,
,52,0.0,5939,,,0.021501213312149048,,,
,52,0.0,5972,,,0.02820783481001854,,,
,52,0.0,6005,,,0.03096832148730755,,,
,52,0.0,6038,,,0.025932449847459793,,,
,52,0.0,6071,,,0.02303435280919075,,,
,52,,6082,,,,0.0266290120780468,0.05619741231203079,0.04140271618962288
0.02010711096227169,52,,6082,,,,,,
,53,0.0,6104,,,0.02382006123661995,,,
,53,0.0,6137,,,0.023579444736242294,,,
,53,0.0,6170,,,0.026358943432569504,,,
,53,0.0,6203,,,0.02700439840555191,,,
,53,0.0,6236,,,0.025903666391968727,,,
,53,,6236,,,,0.027031559497117996,0.05627598240971565,0.04164338856935501
0.020883584395051003,53,,6236,,,,,,
,54,0.0,6269,,,0.027462061494588852,,,
,54,0.0,6302,,,0.02767575904726982,,,
,54,0.0,6335,,,0.024746116250753403,,,
,54,0.0,6368,,,0.0324881337583065,,,
,54,,6390,,,,0.026125045493245125,0.057628706097602844,0.04186568781733513
0.02166268602013588,54,,6390,,,,,,
,55,0.0,6401,,,0.01941920444369316,,,
,55,0.0,6434,,,0.018176520243287086,,,
,55,0.0,6467,,,0.02134132757782936,,,
,55,0.0,6500,,,0.02197568491101265,,,
,55,0.0,6533,,,0.017911609262228012,,,
,55,,6544,,,,0.027012230828404427,0.0568016916513443,0.041896384209394455
0.022429978474974632,55,,6544,,,,,,
,56,0.0,6566,,,0.02437451481819153,,,
,56,0.0,6599,,,0.025526007637381554,,,
,56,0.0,6632,,,0.019015230238437653,,,
,56,0.0,6665,,,0.019289229065179825,,,
,56,0.0,6698,,,0.020228538662195206,,,
,56,,6698,,,,0.0256767850369215,0.05607782304286957,0.04086650162935257
0.023196911439299583,56,,6698,,,,,,
,57,0.0,6731,,,0.018298035487532616,,,
,57,0.0,6764,,,0.02919156663119793,,,
,57,0.0,6797,,,0.02902105450630188,,,
,57,0.0,6830,,,0.015419906005263329,,,
,57,,6852,,,,0.02706814929842949,0.05420477315783501,0.04062682390213013
0.023976195603609085,57,,6852,,,,,,
,58,0.0,6863,,,0.020019814372062683,,,
,58,0.0,6896,,,0.02448882721364498,,,
,58,0.0,6929,,,0.016056369990110397,,,
,58,0.0,6962,,,0.02117474377155304,,,
,58,0.0,6995,,,0.021722566336393356,,,
,58,,7006,,,,0.026885006576776505,0.05824041739106178,0.04255157336592674
0.02474740892648697,58,,7006,,,,,,
,59,0.0,7028,,,0.01970609650015831,,,
,59,0.0,7061,,,0.014599727466702461,,,
,59,0.0,7094,,,0.01979822665452957,,,
,59,0.0,7127,,,0.01581082120537758,,,
,59,0.0,7160,,,0.022864244878292084,,,
,59,,7160,,,,0.028251197189092636,0.0556308850646019,0.041931312531232834
0.025521354749798775,59,,7160,,,,,,
,60,,7161,0.025792699307203293,0.05271024629473686,,,,
