co2_emissions,epoch,ewc_loss,step,test_loss/dataloader_idx_0,test_loss/dataloader_idx_1,train_loss,val_loss/dataloader_idx_0,val_loss/dataloader_idx_1
,27,0.0,2111,,,0.12228547781705856,,
,27,0.0,2144,,,0.09759493172168732,,
,27,,2163,,,,0.0415688082575798,0.1076170951128006
0.00046560753253288567,27,,2163,,,,,
,28,0.0,2177,,,0.11465609073638916,,
,28,0.0,2210,,,0.06804504990577698,,
,28,0.0,2243,,,0.08896219730377197,,
,28,,2248,,,,0.040714330971241,0.09763984382152557
0.0008974653901532292,28,,2248,,,,,
,29,0.0,2276,,,0.093975730240345,,
,29,0.0,2309,,,0.08676901459693909,,
,29,,2333,,,,0.04091509059071541,0.09470683336257935
0.0013282581930980086,29,,2333,,,,,
,30,0.0,2342,,,0.08698397129774094,,
,30,0.0,2375,,,0.10055072605609894,,
,30,0.0,2408,,,0.07051748037338257,,
,30,,2418,,,,0.04215902462601662,0.08737192302942276
0.0017520497785881162,30,,2418,,,,,
,31,0.0,2441,,,0.07874318957328796,,
,31,0.0,2474,,,0.08574693650007248,,
,31,,2503,,,,0.038603540509939194,0.08150328695774078
0.002185332588851452,31,,2503,,,,,
,32,0.0,2507,,,0.08235829323530197,,
,32,0.0,2540,,,0.07263055443763733,,
,32,0.0,2573,,,0.08121003210544586,,
,32,,2588,,,,0.0385974645614624,0.08444284647703171
0.00261516310274601,32,,2588,,,,,
,33,0.0,2606,,,0.07682858407497406,,
,33,0.0,2639,,,0.07048264890909195,,
,33,0.0,2672,,,0.058232326060533524,,
,33,,2673,,,,0.040682028979063034,0.06903780996799469
0.0030459356494247913,33,,2673,,,,,
,34,0.0,2705,,,0.06107046455144882,,
,34,0.0,2738,,,0.047974828630685806,,
,34,,2758,,,,0.0393914058804512,0.07858993113040924
0.0034640030935406685,34,,2758,,,,,
,35,0.0,2771,,,0.04847870022058487,,
,35,0.0,2804,,,0.06237657740712166,,
,35,0.0,2837,,,0.040577203035354614,,
,35,,2843,,,,0.039936549961566925,0.06789786368608475
0.0039010392501950264,35,,2843,,,,,
,36,0.0,2870,,,0.04895075410604477,,
,36,0.0,2903,,,0.058907367289066315,,
,36,,2928,,,,0.03223187476396561,0.06261793524026871
0.004326598718762398,36,,2928,,,,,
,37,0.0,2936,,,0.051916539669036865,,
,37,0.0,2969,,,0.08251442015171051,,
,37,0.0,3002,,,0.04734442010521889,,
,37,,3013,,,,0.036508236080408096,0.0638883113861084
0.004746539518237114,37,,3013,,,,,
,38,0.0,3035,,,0.05519726127386093,,
,38,0.0,3068,,,0.05743846669793129,,
,38,,3098,,,,0.03592166677117348,0.06256737560033798
0.005169414449483156,38,,3098,,,,,
,39,0.0,3101,,,0.05402900278568268,,
,39,0.0,3134,,,0.05928877368569374,,
,39,0.0,3167,,,0.04773147404193878,,
,39,,3183,,,,0.036316391080617905,0.05892375111579895
0.005601837299764156,39,,3183,,,,,
,40,0.0,3200,,,0.052286259829998016,,
,40,0.0,3233,,,0.05457083880901337,,
,40,0.0,3266,,,0.052000172436237335,,
,40,,3268,,,,0.03411555662751198,0.05673312768340111
0.006026614457368851,40,,3268,,,,,
,41,0.0,3299,,,0.04762784764170647,,
,41,0.0,3332,,,0.052073247730731964,,
,41,,3353,,,,0.03426268324255943,0.05747826024889946
0.00645678723230958,41,,3353,,,,,
,42,0.0,3365,,,0.03776491433382034,,
,42,0.0,3398,,,0.04136689752340317,,
,42,0.0,3431,,,0.03710469603538513,,
,42,,3438,,,,0.03398428484797478,0.05699450522661209
0.006890785880386829,42,,3438,,,,,
,43,0.0,3464,,,0.042095087468624115,,
,43,0.0,3497,,,0.04840198904275894,,
,43,,3523,,,,0.03477947786450386,0.0634509027004242
0.007319642696529627,43,,3523,,,,,
,44,0.0,3530,,,0.05234401673078537,,
,44,0.0,3563,,,0.04417038708925247,,
,44,0.0,3596,,,0.048936326056718826,,
,44,,3608,,,,0.033883143216371536,0.0551285520195961
0.007740044500678778,44,,3608,,,,,
,45,0.0,3629,,,0.03196956589818001,,
,45,0.0,3662,,,0.0376308411359787,,
,45,,3693,,,,0.03246670961380005,0.05567587539553642
0.00816856324672699,45,,3693,,,,,
,46,0.0,3695,,,0.03845860809087753,,
,46,0.0,3728,,,0.041932009160518646,,
,46,0.0,3761,,,0.0468384325504303,,
,46,,3778,,,,0.0320834144949913,0.05278697982430458
0.008580991998314857,46,,3778,,,,,
,47,0.0,3794,,,0.038079291582107544,,
,47,0.0,3827,,,0.04131360352039337,,
,47,0.0,3860,,,0.03353732079267502,,
,47,,3863,,,,0.034329306334257126,0.0567643828690052
0.009011407382786274,47,,3863,,,,,
,48,0.0,3893,,,0.03076898865401745,,
,48,0.0,3926,,,0.04771888628602028,,
,48,,3948,,,,0.030131006613373756,0.05324426665902138
0.009432822465896606,48,,3948,,,,,
,49,0.0,3959,,,0.0339912548661232,,
,49,0.0,3992,,,0.02546410635113716,,
,49,0.0,4025,,,0.03155966103076935,,
,49,,4033,,,,0.03293740004301071,0.0584101565182209
