co2_emissions,epoch,ewc_loss,step,test_loss/dataloader_idx_0,test_loss/dataloader_idx_1,train_loss,val_loss/dataloader_idx_0,val_loss/dataloader_idx_1
,27,0.0,2111,,,0.15711507201194763,,
,27,0.0,2144,,,0.12471663951873779,,
,27,,2155,,,,0.05289630591869354,0.10895070433616638
0.00038490965380333364,27,,2155,,,,,
,28,0.0,2177,,,0.10965504497289658,,
,28,0.0,2210,,,0.10536496341228485,,
,28,,2232,,,,0.06479746848344803,0.09961757808923721
0.0007741320878267288,28,,2232,,,,,
,29,0.0,2243,,,0.06615789979696274,,
,29,0.0,2276,,,0.06866077333688736,,
,29,0.0,2309,,,0.09064849466085434,,
,29,,2309,,,,0.0741216167807579,0.09589926898479462
0.0011442266404628754,29,,2309,,,,,
,30,0.0,2342,,,0.07374849915504456,,
,30,0.0,2375,,,0.08304692804813385,,
,30,,2386,,,,0.06887195259332657,0.09940750896930695
0.0015151440165936947,30,,2386,,,,,
,31,0.0,2408,,,0.1185370534658432,,
,31,0.0,2441,,,0.08324722945690155,,
,31,,2463,,,,0.07878779619932175,0.08695628494024277
0.0018927623750641942,31,,2463,,,,,
,32,0.0,2474,,,0.09217648208141327,,
,32,0.0,2507,,,0.08582307398319244,,
,32,0.0,2540,,,0.07370522618293762,,
,32,,2540,,,,0.07133045792579651,0.07908125221729279
0.0022803039755672216,32,,2540,,,,,
,33,0.0,2573,,,0.059580929577350616,,
,33,0.0,2606,,,0.06000332534313202,,
,33,,2617,,,,0.0722551941871643,0.07376814633607864
0.0026515715289860964,33,,2617,,,,,
,34,0.0,2639,,,0.08480043709278107,,
,34,0.0,2672,,,0.07386712729930878,,
,34,,2694,,,,0.07112471014261246,0.06952493637800217
0.0030452481005340815,34,,2694,,,,,
,35,0.0,2705,,,0.059025783091783524,,
,35,0.0,2738,,,0.04552388936281204,,
,35,0.0,2771,,,0.10130154341459274,,
,35,,2771,,,,0.07343772798776627,0.07747586816549301
0.0034312745556235313,35,,2771,,,,,
,36,0.0,2804,,,0.050422925502061844,,
,36,0.0,2837,,,0.08233268558979034,,
,36,,2848,,,,0.06374925374984741,0.06966158747673035
0.0038107766304165125,36,,2848,,,,,
,37,0.0,2870,,,0.08178948611021042,,
,37,0.0,2903,,,0.04817160218954086,,
