co2_emissions,epoch,ewc_loss,step,test_loss/dataloader_idx_0,test_loss/dataloader_idx_1,train_loss,val_loss/dataloader_idx_0,val_loss/dataloader_idx_1
,27,0.0,2111,,,0.14546868205070496,,
,27,0.0,2144,,,0.08799532055854797,,
,27,,2163,,,,0.04020924121141434,0.11302587389945984
0.0004643980064429343,27,,2163,,,,,
,28,0.0,2177,,,0.10833971202373505,,
,28,0.0,2210,,,0.15787428617477417,,
,28,0.0,2243,,,0.0989600419998169,,
,28,,2248,,,,0.045281361788511276,0.10298143327236176
0.0008906033472158015,28,,2248,,,,,
,29,0.0,2276,,,0.09665030241012573,,
,29,0.0,2309,,,0.10407435894012451,,
,29,,2333,,,,0.03922111541032791,0.10060387849807739
0.0012988487724214792,29,,2333,,,,,
,30,0.0,2342,,,0.08695068210363388,,
,30,0.0,2375,,,0.09302839636802673,,
,30,0.0,2408,,,0.07835602760314941,,
,30,,2418,,,,0.0380103625357151,0.09621082991361618
0.0017557664541527629,30,,2418,,,,,
,31,0.0,2441,,,0.11733157187700272,,
,31,0.0,2474,,,0.0880688726902008,,
,31,,2503,,,,0.04444174841046333,0.09210233390331268
0.002168098231777549,31,,2503,,,,,
,32,0.0,2507,,,0.09836207330226898,,
,32,0.0,2540,,,0.08225073665380478,,
,32,0.0,2573,,,0.05575022101402283,,
,32,,2588,,,,0.04140429198741913,0.07890297472476959
0.0025823672767728567,32,,2588,,,,,
,33,0.0,2606,,,0.07020259648561478,,
,33,0.0,2639,,,0.06342092156410217,,
,33,0.0,2672,,,0.04918574541807175,,
,33,,2673,,,,0.03941761329770088,0.07916402816772461
0.002996934810653329,33,,2673,,,,,
,34,0.0,2705,,,0.07103715091943741,,
,34,0.0,2738,,,0.06074993312358856,,
,34,,2758,,,,0.04219793528318405,0.08085373044013977
0.003443327499553561,34,,2758,,,,,
,35,0.0,2771,,,0.06018492579460144,,
,35,0.0,2804,,,0.070707306265831,,
,35,0.0,2837,,,0.06869541108608246,,
,35,,2843,,,,0.035919226706027985,0.07321200519800186
0.003849911969155073,35,,2843,,,,,
,36,0.0,2870,,,0.0714234784245491,,
,36,0.0,2903,,,0.055377282202243805,,
,36,,2928,,,,0.03774673119187355,0.07065600156784058
0.004262312315404415,36,,2928,,,,,
,37,0.0,2936,,,0.07511316984891891,,
,37,0.0,2969,,,0.05978468805551529,,
,37,0.0,3002,,,0.054630622267723083,,
,37,,3013,,,,0.036204710602760315,0.06804917752742767
0.004682819824665785,37,,3013,,,,,
,38,0.0,3035,,,0.05013387277722359,,
,38,0.0,3068,,,0.07619035243988037,,
,38,,3098,,,,0.035751860588788986,0.0708441361784935
0.00509639224037528,38,,3098,,,,,
,39,0.0,3101,,,0.06678906828165054,,
,39,0.0,3134,,,0.05049864202737808,,
,39,0.0,3167,,,0.06671585887670517,,
,39,,3183,,,,0.03409949690103531,0.06452237069606781
0.005506378598511219,39,,3183,,,,,
,40,0.0,3200,,,0.05505873262882233,,
,40,0.0,3233,,,0.04591823369264603,,
,40,0.0,3266,,,0.049229979515075684,,
,40,,3268,,,,0.03445838764309883,0.06043589860200882
0.005914465058594942,40,,3268,,,,,
,41,0.0,3299,,,0.06794153153896332,,
,41,0.0,3332,,,0.052187319844961166,,
,41,,3353,,,,0.034155990928411484,0.05958114564418793
0.006324049551039934,41,,3353,,,,,
,42,0.0,3365,,,0.05430964380502701,,
,42,0.0,3398,,,0.052168600261211395,,
,42,0.0,3431,,,0.04573021084070206,,
,42,,3438,,,,0.03500109165906906,0.06021364405751228
0.006738153751939535,42,,3438,,,,,
,43,0.0,3464,,,0.05437932163476944,,
,43,0.0,3497,,,0.05503402650356293,,
,43,,3523,,,,0.03534261882305145,0.05877229943871498
0.007148923818022013,43,,3523,,,,,
,44,0.0,3530,,,0.040098562836647034,,
,44,0.0,3563,,,0.05403387174010277,,
,44,0.0,3596,,,0.03997151181101799,,
,44,,3608,,,,0.0342063345015049,0.05635781213641167
0.0075468262657523155,44,,3608,,,,,
,45,0.0,3629,,,0.0366966612637043,,
,45,0.0,3662,,,0.03345499932765961,,
,45,,3693,,,,0.03455784544348717,0.057069748640060425
0.007956587709486485,45,,3693,,,,,
,46,0.0,3695,,,0.02859267219901085,,
,46,0.0,3728,,,0.041066236793994904,,
,46,0.0,3761,,,0.037491872906684875,,
,46,,3778,,,,0.03817078471183777,0.056675881147384644
0.008370153605937958,46,,3778,,,,,
,47,0.0,3794,,,0.04148431122303009,,
,47,0.0,3827,,,0.046938419342041016,,
,47,0.0,3860,,,0.04388580471277237,,
,47,,3863,,,,0.03301000967621803,0.05558706074953079
0.008784318342804909,47,,3863,,,,,
,48,0.0,3893,,,0.037496306002140045,,
,48,0.0,3926,,,0.04240114986896515,,
,48,,3948,,,,0.0338992178440094,0.05560850724577904
0.009193449281156063,48,,3948,,,,,
,49,0.0,3959,,,0.05002337694168091,,
,49,0.0,3992,,,0.03611021116375923,,
,49,0.0,4025,,,0.03494928777217865,,
,49,,4033,,,,0.03442489355802536,0.05569782853126526
0.00960160605609417,49,,4033,,,,,
,50,0.0,4058,,,0.031445153057575226,,
,50,0.0,4091,,,0.03389168158173561,,
,50,,4118,,,,0.036044683307409286,0.05406850576400757
0.010012277401983738,50,,4118,,,,,
,51,0.0,4124,,,0.038617637008428574,,
,51,0.0,4157,,,0.03547779470682144,,
,51,0.0,4190,,,0.028463996946811676,,
,51,,4203,,,,0.03493208810687065,0.05596114322543144
0.010420749895274639,51,,4203,,,,,
,52,0.0,4223,,,0.03383307158946991,,
,52,0.0,4256,,,0.03033897466957569,,
,52,,4288,,,,0.037040576338768005,0.05620951950550079
0.010824896395206451,52,,4288,,,,,
,53,0.0,4289,,,0.04583869129419327,,
,53,0.0,4322,,,0.041925761848688126,,
,53,0.0,4355,,,0.03322005271911621,,
,53,,4373,,,,0.03449370712041855,0.05313688516616821
0.0112417908385396,53,,4373,,,,,
,54,0.0,4388,,,0.031773678958415985,,
,54,0.0,4421,,,0.033657342195510864,,
,54,0.0,4454,,,0.033399730920791626,,
